aaaammjj,num_poste,pmerm,tsvm,brume,brou,fumee,etpgrille
20211203,75107005,,,,,,1.0
20221117,75114007,,,,,,2.2
20210102,75106001,,,,,,0.4
20220726,75106001,,,,,,5.1
20200723,75107005,,,,,,6.4
20220530,75114007,,,,,,4.8
20211015,75114007,,,,,,1.8
20210814,75110001,,,,,,6.2
20220701,75107005,,,,,,4.6
20200909,75107005,,,,,,5.2
20201001,75114007,,,,,,2.9
20210629,75110001,,,,,,2.9
20200403,75114007,,,,,,2.6
20200922,75107005,,,,,,3.8
20200324,75106001,,,,,,4.2
20220205,75114007,,,,,,1.9
20210916,75107005,,,,,,3.3
20211011,75110001,,,,,,2.6
20201008,75106001,,,,,,2.5
20211129,75106001,,,,,,1.2
20210413,75110001,,,,,,3.2
20220504,75107005,,,,,,3.6
20221001,75116008,,13.9,,,,3.0
20211113,75107005,,,,,,1.1
20221104,75110001,,,,,,1.8
20200516,75110001,,,,,,4.8
20211003,75116008,,14.2,,,,1.5
20200815,75114007,,,,,,4.4
20200903,75110001,,,,,,5.9
20210905,75107005,,,,,,4.2
20200521,75110001,,,,,,6.2
20220423,75106001,,,,,,4.3
20210526,75106001,,,,,,3.3
20220907,75110001,,,,,,3.0
20211107,75107005,,,,,,1.3
20200614,75114007,,,,,,4.3
20211022,75107005,,,,,,1.0
20210619,75106001,,,,,,4.0
20220319,75114007,,,,,,4.5
20211011,75114007,,,,,,2.6
20210115,75110001,,,,,,1.2
20210921,75116008,,12.0,,,,2.7
20201114,75114007,,,,,,2.0
20200721,75114007,,,,,,7.7
20221101,75107005,,,,,,2.3
20221216,75107005,,,,,,0.7
20210312,75114007,,,,,,2.0
20220330,75106001,,,,,,1.8
20210408,75110001,,,,,,3.0
20210131,75114007,,,,,,0.3
20200301,75110001,,,,,,0.8
20200226,75107005,,,,,,1.3
20210315,75110001,,,,,,2.1
20200614,75116008,,14.4,,,,4.1
20220108,75114007,,,,,,0.9
20200121,75116008,,5.5,,,,0.8
20200215,75114007,,,,,,1.9
20210919,75116008,,16.5,,,,3.4
20220506,75114007,,,,,,4.9
20220203,75110001,,,,,,1.3
20200602,75107005,,,,,,6.4
20220715,75107005,,,,,,7.5
20201120,75110001,,,,,,1.1
20210226,75116008,,8.2,,,,2.1
20210522,75107005,,,,,,4.0
20200505,75106001,,,,,,2.9
20210221,75110001,,,,,,3.7
20200225,75114007,,,,,,2.1
20210514,75110001,,,,,,2.2
20210510,75116008,,11.9,,,,4.7
20200325,75106001,,,,,,3.9
20200910,75116008,,16.9,,,,4.2
20210524,75110001,,,,,,3.6
20220224,75116008,,7.7,,,,2.4
20200106,75110001,,,,,,1.0
20210615,75114007,,,,,,7.2
20220826,75110001,,,,,,5.4
20210721,75114007,,,,,,7.0
20210809,75107005,,,,,,3.8
20210222,75107005,,,,,,1.9
20220420,75106001,,,,,,5.0
20220614,75106001,,,,,,7.1
20210401,75110001,,,,,,4.5
20200119,75106001,,,,,,1.4
20200421,75114007,,,,,,5.8
20210520,75116008,,9.7,,,,3.3
20220210,75106001,,,,,,1.5
20200710,75116008,,13.4,,,,6.0
20221030,75116008,,13.5,,,,1.6
20200915,75110001,,,,,,6.3
20211128,75110001,,,,,,1.1
20220409,75110001,,,,,,2.2
20220102,75110001,,,,,,1.8
20210620,75107005,,,,,,4.9
20220522,75116008,,14.6,,,,3.5
20201029,75110001,,,,,,1.4
20200831,75106001,,,,,,4.0
20220323,75107005,,,,,,3.3
20220216,75106001,,,,,,1.2
20210330,75114007,,,,,,4.2
20211122,75110001,,,,,,1.6
20201128,75114007,,,,,,1.3
20211007,75106001,,,,,,2.3
20210223,75114007,,,,,,3.1
20200523,75114007,,,,,,5.3
20200107,75107005,,,,,,0.3
20200120,75116008,,6.5,,,,0.9
20200420,75116008,,9.7,,,,5.2
20201022,75114007,,,,,,2.0
20210430,75110001,,,,,,3.8
20200814,75107005,,,,,,3.7
20221001,75106001,,,,,,3.1
20220126,75114007,,,,,,0.4
20220824,75110001,,,,,,6.6
20210607,75116008,,13.3,,,,5.1
20221030,75110001,,,,,,2.0
20201012,75107005,,,,,,1.5
20220418,75106001,,,,,,4.6
20211202,75114007,,,,,,1.5
20200418,75116008,,13.0,,,,4.5
20220422,75114007,,,,,,5.0
20200224,75110001,,,,,,1.9
20220905,75114007,,,,,,5.8
20220825,75106001,,,,,,7.6
20200531,75114007,,,,,,7.7
20200517,75114007,,,,,,4.8
20211213,75106001,,,,,,0.5
20220702,75107005,,,,,,6.0
20220827,75116008,,13.6,,,,5.5
20221130,75106001,,,,,,0.5
20210610,75114007,,,,,,6.9
20210711,75110001,,,,,,4.2
20200717,75116008,,15.3,,,,4.9
20220703,75116008,,13.0,,,,5.7
20220831,75106001,,,,,,5.5
20201125,75107005,,,,,,1.0
20210202,75107005,,,,,,0.8
20221031,75107005,,,,,,1.5
20220306,75114007,,,,,,2.3
20220601,75106001,,,,,,6.2
20210404,75110001,,,,,,2.6
20210403,75110001,,,,,,3.5
20200624,75116008,,13.9,,,,8.6
20211207,75106001,,,,,,0.8
20210301,75110001,,,,,,2.0
20210125,75107005,,,,,,1.5
20220812,75107005,,,,,,8.3
20220713,75110001,,,,,,9.0
20220218,75110001,,,,,,2.7
20210617,75116008,,20.8,,,,4.7
20210606,75106001,,,,,,5.6
20210729,75106001,,,,,,5.3
20220627,75110001,,,,,,6.8
20210826,75114007,,,,,,3.8
20221118,75106001,,,,,,1.6
20220123,75106001,,,,,,0.8
20200406,75116008,,10.1,,,,2.0
20200616,75114007,,,,,,4.9
20200703,75110001,,,,,,5.2
20211013,75106001,,,,,,1.9
20200427,75114007,,,,,,4.8
20221019,75110001,,,,,,2.1
20210622,75110001,,,,,,1.8
20211029,75116008,,12.6,,,,0.8
20220718,75106001,,,,,,9.0
20200120,75114007,,,,,,1.0
20201006,75106001,,,,,,2.6
20210731,75107005,,,,,,4.5
20200229,75107005,,,,,,2.4
20200626,75114007,,,,,,7.4
20200531,75116008,,9.3,,,,7.3
20200617,75110001,,,,,,4.1
20221024,75107005,,,,,,2.5
20210804,75107005,,,,,,2.9
20220903,75106001,,,,,,4.0
20200128,75106001,,,,,,1.7
20210820,75107005,,,,,,3.7
20201101,75116008,,16.9,,,,0.5
20210628,75116008,,16.5,,,,4.8
20221030,75114007,,,,,,2.0
20221202,75116008,,7.4,,,,0.6
20200723,75110001,,,,,,7.1
20201216,75106001,,,,,,0.6
20220118,75106001,,,,,,0.9
20210923,75106001,,,,,,3.1
20210214,75114007,,,,,,1.7
20201127,75110001,,,,,,1.0
20220803,75106001,,,,,,8.0
20201213,75110001,,,,,,0.7
20220407,75106001,,,,,,4.0
20211124,75116008,,6.9,,,,0.7
20210514,75114007,,,,,,2.2
20200415,75110001,,,,,,5.0
20210915,75110001,,,,,,1.7
20210116,75114007,,,,,,0.9
20210913,75107005,,,,,,3.5
20210127,75114007,,,,,,0.6
20210827,75110001,,,,,,4.8
20200627,75107005,,,,,,4.1
20220803,75107005,,,,,,7.1
20211114,75106001,,,,,,1.2
20220520,75106001,,,,,,4.2
20220613,75107005,,,,,,5.7
20210117,75116008,,7.6,,,,0.4
20220806,75107005,,,,,,7.4
20210801,75107005,,,,,,4.7
20210821,75106001,,,,,,4.6
20210904,75110001,,,,,,4.1
20220523,75110001,,,,,,2.4
20220722,75107005,,,,,,3.0
20210616,75116008,,19.1,,,,6.8
20210214,75107005,,,,,,1.6
20220116,75106001,,,,,,0.4
20220328,75116008,,8.4,,,,3.3
20220409,75116008,,7.0,,,,2.1
20200407,75114007,,,,,,4.2
20210927,75110001,,,,,,2.2
20220929,75110001,,,,,,1.6
20220715,75106001,,,,,,7.8
20200322,75107005,,,,,,3.4
20200523,75107005,,,,,,5.0
20220123,75114007,,,,,,0.8
20221215,75106001,,,,,,1.1
20220407,75107005,,,,,,3.7
20210412,75116008,,6.4,,,,2.2
20210624,75110001,,,,,,4.6
20220116,75107005,,,,,,0.2
20220530,75107005,,,,,,4.4
20220811,75116008,,12.5,,,,8.2
20220809,75116008,,14.4,,,,7.9
20200506,75114007,,,,,,5.8
20210803,75116008,,15.0,,,,3.1
20200110,75107005,,,,,,1.0
20200316,75114007,,,,,,1.2
20211212,75110001,,,,,,0.4
20201124,75116008,,8.1,,,,0.9
20210215,75107005,,,,,,1.2
20221014,75107005,,,,,,0.9
20201021,75116008,,14.4,,,,2.9
20210805,75110001,,,,,,5.0
20200324,75110001,,,,,,4.2
20221001,75107005,,,,,,3.0
20210811,75110001,,,,,,4.8
20200228,75107005,,,,,,0.8
20211026,75110001,,,,,,1.2
20210712,75107005,,,,,,3.4
20220329,75106001,,,,,,3.6
20201123,75106001,,,,,,0.9
20221210,75114007,,,,,,0.7
20220723,75114007,,,,,,5.2
20200218,75107005,,,,,,1.8
20210501,75110001,,,,,,2.4
20210217,75116008,,9.7,,,,1.9
20210106,75110001,,,,,,0.5
20210220,75110001,,,,,,3.5
20200731,75106001,,,,,,9.0
20211101,75114007,,,,,,1.7
20200320,75114007,,,,,,3.0
20221211,75106001,,,,,,0.4
20200124,75110001,,,,,,0.5
20200918,75114007,,,,,,4.9
20200628,75107005,,,,,,6.2
20220921,75106001,,,,,,3.4
20220430,75114007,,,,,,4.6
20210804,75110001,,,,,,3.4
20200108,75107005,,,,,,0.0
20210617,75110001,,,,,,5.7
20221205,75110001,,,,,,0.3
20211013,75114007,,,,,,1.9
20220318,75116008,,6.0,,,,4.0
20220416,75110001,,,,,,4.7
20220706,75110001,,,,,,6.8
20200505,75114007,,,,,,2.9
20200508,75116008,,11.3,,,,4.0
20200209,75106001,,,,,,1.7
20220714,75116008,,15.2,,,,8.7
20200422,75110001,,,,,,5.6
20200627,75110001,,,,,,4.7
20220921,75116008,,9.7,,,,3.1
20220401,75106001,,,,,,1.0
20220305,75116008,,8.9,,,,1.6
20200713,75110001,,,,,,7.4
20210718,75110001,,,,,,7.4
20221230,75116008,,12.3,,,,0.5
20210831,75106001,,,,,,4.8
20220327,75107005,,,,,,3.9
20200803,75107005,,,,,,5.3
20210623,75110001,,,,,,1.9
20200901,75107005,,,,,,3.7
20210512,75110001,,,,,,3.3
20200520,75114007,,,,,,5.8
20220819,75116008,,17.9,,,,3.2
20220212,75107005,,,,,,1.7
20200125,75110001,,,,,,0.4
20210807,75106001,,,,,,4.1
20201124,75107005,,,,,,0.9
20210417,75110001,,,,,,3.8
20220606,75110001,,,,,,5.4
20210405,75116008,,6.7,,,,1.6
20210121,75106001,,,,,,0.9
20210516,75107005,,,,,,3.5
20210617,75107005,,,,,,4.7
20220902,75116008,,16.3,,,,3.4
20210507,75106001,,,,,,4.4
20221011,75114007,,,,,,2.8
20211122,75107005,,,,,,1.5
20201206,75116008,,7.3,,,,0.7
20220719,75106001,,,,,,9.0
20210110,75114007,,,,,,0.7
20220207,75107005,,,,,,1.8
20221023,75106001,,,,,,3.9
20220616,75110001,,,,,,8.2
20210820,75114007,,,,,,4.2
20201024,75107005,,,,,,1.3
20211208,75116008,,7.0,,,,1.2
20221105,75114007,,,,,,1.5
20210812,75110001,,,,,,5.4
20210914,75116008,,21.0,,,,2.7
20200414,75106001,,,,,,4.0
20211103,75107005,,,,,,1.4
20201011,75114007,,,,,,2.0
20210505,75114007,,,,,,3.6
20200222,75110001,,,,,,1.8
20210828,75107005,,,,,,3.4
20201104,75114007,,,,,,1.5
20210301,75114007,,,,,,2.0
20200302,75110001,,,,,,1.2
20221004,75106001,,,,,,2.1
20221013,75107005,,,,,,0.7
20220212,75114007,,,,,,2.1
20200528,75110001,,,,,,7.0
20201117,75116008,,10.9,,,,1.5
20201017,75110001,,,,,,1.6
20211129,75116008,,6.2,,,,1.0
20201111,75106001,,,,,,0.7
20221218,75107005,,,,,,0.9
20210410,75114007,,,,,,1.5
20211030,75114007,,,,,,1.1
20210629,75107005,,,,,,2.4
20200805,75116008,,10.3,,,,6.6
20220912,75107005,,,,,,4.3
20211103,75106001,,,,,,1.4
20220115,75107005,,,,,,0.7
20201031,75116008,,13.7,,,,1.3
20200711,75106001,,,,,,6.4
20220519,75114007,,,,,,6.6
20211002,75116008,,15.5,,,,1.1
20220918,75116008,,9.3,,,,3.4
20200801,75116008,,18.2,,,,5.1
20200701,75110001,,,,,,4.2
20200907,75116008,,11.4,,,,4.0
20200710,75106001,,,,,,6.4
20221125,75107005,,,,,,1.2
20211106,75107005,,,,,,0.9
20200706,75106001,,,,,,5.9
20221110,75107005,,,,,,0.7
20220513,75110001,,,,,,5.9
20200725,75110001,,,,,,6.2
20210523,75107005,,,,,,4.3
20200501,75114007,,,,,,4.0
20210211,75110001,,,,,,1.3
20221121,75116008,,9.0,,,,0.8
20221130,75114007,,,,,,0.5
20210108,75116008,,5.6,,,,0.8
20200323,75110001,,,,,,3.8
20221226,75114007,,,,,,1.6
20210728,75116008,,14.6,,,,4.9
20210515,75107005,,,,,,2.9
20220128,75114007,,,,,,0.7
20220117,75107005,,,,,,0.4
20210725,75114007,,,,,,3.8
20200714,75116008,,13.5,,,,4.7
20210421,75116008,,8.9,,,,3.4
20220420,75116008,,8.7,,,,4.5
20201213,75106001,,,,,,0.7
20210122,75110001,,,,,,0.8
20221227,75110001,,,,,,1.3
20201126,75107005,,,,,,0.8
20211216,75106001,,,,,,1.2
20201227,75114007,,,,,,0.8
20221218,75114007,,,,,,1.2
20200702,75106001,,,,,,4.9
20220213,75114007,,,,,,2.0
20210507,75110001,,,,,,4.4
20220728,75106001,,,,,,6.7
20210813,75114007,,,,,,6.2
20200901,75110001,,,,,,3.9
20220802,75114007,,,,,,6.5
20200220,75116008,,9.2,,,,1.8
20200808,75114007,,,,,,8.5
20220311,75114007,,,,,,2.1
20200812,75110001,,,,,,7.6
20200102,75106001,,,,,,0.3
20200903,75106001,,,,,,5.9
20201225,75106001,,,,,,1.1
20200524,75114007,,,,,,4.7
20221112,75114007,,,,,,1.0
20220610,75107005,,,,,,4.3
20220109,75106001,,,,,,0.7
20220917,75107005,,,,,,3.8
20210606,75110001,,,,,,5.6
20200225,75116008,,8.6,,,,2.1
20201115,75106001,,,,,,2.3
20200104,75114007,,,,,,1.1
20211206,75116008,,8.3,,,,0.8
20200611,75116008,,12.9,,,,4.8
20220324,75110001,,,,,,4.6
20220927,75110001,,,,,,1.9
20200429,75110001,,,,,,3.1
20200817,75110001,,,,,,4.0
20211109,75114007,,,,,,1.2
20220824,75116008,,17.5,,,,5.9
20211121,75106001,,,,,,0.0
20220531,75110001,,,,,,5.9
20201006,75107005,,,,,,2.6
20221221,75110001,,,,,,0.6
20210708,75116008,,14.3,,,,4.0
20221211,75107005,,,,,,0.5
20200211,75106001,,,,,,2.2
20221118,75110001,,,,,,1.6
20221102,75114007,,,,,,2.1
20200210,75116008,,8.6,,,,2.3
20210806,75114007,,,,,,5.1
20200408,75106001,,,,,,4.7
20200316,75107005,,,,,,0.8
20210924,75106001,,,,,,2.6
20200307,75106001,,,,,,1.9
20210411,75114007,,,,,,1.7
20220125,75114007,,,,,,0.3
20200412,75116008,,10.4,,,,4.2
20200506,75116008,,8.7,,,,5.4
20221210,75106001,,,,,,0.7
20220605,75116008,,17.6,,,,3.3
20200801,75106001,,,,,,5.6
20200514,75107005,,,,,,4.9
20200223,75107005,,,,,,1.4
20200709,75110001,,,,,,7.9
20200613,75116008,,13.5,,,,4.8
20220512,75110001,,,,,,4.7
20220406,75114007,,,,,,2.6
20211127,75114007,,,,,,0.7
20221029,75116008,,14.9,,,,3.1
20211230,75114007,,,,,,1.3
20211120,75107005,,,,,,0.0
20210327,75114007,,,,,,2.8
20220114,75116008,,5.7,,,,1.0
20220914,75110001,,,,,,4.4
20200526,75110001,,,,,,6.9
20220529,75107005,,,,,,4.2
20200727,75110001,,,,,,9.0
20211108,75114007,,,,,,1.2
20200619,75110001,,,,,,3.9
20220629,75106001,,,,,,7.2
20220326,75107005,,,,,,4.3
20221111,75106001,,,,,,1.1
20210513,75116008,,10.4,,,,3.3
20201001,75116008,,12.4,,,,2.9
20221028,75114007,,,,,,2.7
20211128,75107005,,,,,,0.9
20210118,75110001,,,,,,0.9
20210414,75114007,,,,,,3.3
20200917,75114007,,,,,,6.3
20200829,75116008,,13.8,,,,2.6
20200531,75107005,,,,,,7.3
20200303,75114007,,,,,,1.6
20210619,75114007,,,,,,4.0
20220820,75114007,,,,,,5.3
20211215,75110001,,,,,,0.7
20221018,75116008,,17.2,,,,1.1
20221113,75110001,,,,,,0.9
20210923,75114007,,,,,,3.1
20200228,75116008,,8.3,,,,0.8
20210619,75116008,,20.1,,,,3.4
20200619,75116008,,14.0,,,,3.4
20200710,75107005,,,,,,6.0
20201017,75106001,,,,,,1.6
20200924,75114007,,,,,,2.6
20211027,75106001,,,,,,1.5
20200225,75106001,,,,,,2.1
20210828,75106001,,,,,,3.8
20211125,75116008,,7.6,,,,0.5
20210216,75106001,,,,,,1.7
20200320,75110001,,,,,,3.0
20210216,75114007,,,,,,1.7
20210326,75110001,,,,,,3.2
20220626,75107005,,,,,,4.8
20210907,75110001,,,,,,6.7
20220121,75114007,,,,,,0.9
20210914,75107005,,,,,,2.7
20200205,75110001,,,,,,1.7
20200416,75106001,,,,,,4.7
20200824,75114007,,,,,,4.4
20210322,75116008,,6.4,,,,1.8
20210708,75106001,,,,,,5.3
20210202,75114007,,,,,,1.2
20220713,75114007,,,,,,9.0
20200803,75106001,,,,,,5.9
20210819,75106001,,,,,,2.9
20210102,75114007,,,,,,0.4
20210826,75116008,,14.6,,,,3.7
20211222,75114007,,,,,,0.6
20211230,75106001,,,,,,1.3
20201021,75114007,,,,,,3.1
20200430,75114007,,,,,,2.9
20220721,75106001,,,,,,5.2
20211219,75110001,,,,,,0.4
20200424,75106001,,,,,,5.5
20210810,75107005,,,,,,3.9
20210702,75110001,,,,,,5.2
20210307,75116008,,4.7,,,,1.7
20200111,75107005,,,,,,0.9
20211021,75107005,,,,,,2.2
20200905,75106001,,,,,,4.6
20201211,75114007,,,,,,0.4
20220918,75106001,,,,,,4.2
20220903,75114007,,,,,,4.0
20221220,75116008,,11.5,,,,1.2
20201121,75114007,,,,,,1.3
20210523,75116008,,9.6,,,,4.3
20220623,75107005,,,,,,6.6
20200310,75110001,,,,,,0.9
20211130,75110001,,,,,,0.8
20200224,75116008,,11.4,,,,1.9
20200312,75116008,,8.5,,,,3.1
20200807,75106001,,,,,,9.0
20210915,75116008,,20.5,,,,1.5
20200630,75116008,,14.9,,,,4.3
20200403,75110001,,,,,,2.6
20200214,75106001,,,,,,2.0
20210228,75106001,,,,,,2.0
20220526,75110001,,,,,,4.4
20200722,75107005,,,,,,6.7
20200509,75110001,,,,,,3.9
20211228,75106001,,,,,,2.0
20220125,75116008,,6.0,,,,0.1
20210421,75114007,,,,,,4.3
20200609,75116008,,10.6,,,,4.4
20211027,75114007,,,,,,1.5
20221227,75107005,,,,,,0.9
20210321,75106001,,,,,,2.1
20210118,75107005,,,,,,0.6
20220102,75107005,,,,,,1.4
20200404,75114007,,,,,,3.9
20200730,75106001,,,,,,8.0
20210309,75116008,,6.2,,,,1.7
20220817,75110001,,,,,,3.9
20211008,75114007,,,,,,2.4
20221101,75114007,,,,,,2.6
20210828,75110001,,,,,,3.8
20201126,75114007,,,,,,0.9
20200714,75106001,,,,,,5.1
20211223,75110001,,,,,,0.6
20211207,75110001,,,,,,0.8
20201223,75116008,,12.0,,,,1.3
20220917,75114007,,,,,,4.0
20200131,75114007,,,,,,1.4
20210110,75110001,,,,,,0.7
20201002,75114007,,,,,,0.8
20221004,75116008,,12.4,,,,1.7
20211213,75114007,,,,,,0.5
20210730,75116008,,14.0,,,,5.0
20200131,75110001,,,,,,1.4
20210906,75110001,,,,,,5.8
20201204,75110001,,,,,,1.4
20220411,75114007,,,,,,4.8
20221212,75107005,,,,,,0.7
20200304,75116008,,8.4,,,,0.8
20220323,75114007,,,,,,4.2
20210623,75107005,,,,,,1.9
20200713,75114007,,,,,,7.4
20220422,75110001,,,,,,5.0
20220330,75110001,,,,,,1.8
20221127,75107005,,,,,,0.8
20210225,75110001,,,,,,2.4
20220622,75116008,,16.9,,,,5.0
20210124,75114007,,,,,,0.6
20220417,75116008,,6.5,,,,5.6
20200405,75107005,,,,,,4.8
20210119,75107005,,,,,,1.0
20210125,75114007,,,,,,1.4
20210617,75114007,,,,,,5.7
20220307,75116008,,4.4,,,,2.2
20221020,75107005,,,,,,2.6
20200606,75114007,,,,,,5.7
20200404,75116008,,7.2,,,,3.3
20220809,75114007,,,,,,8.2
20220529,75114007,,,,,,4.4
20200321,75114007,,,,,,1.5
20211201,75110001,,,,,,1.5
20201215,75116008,,10.9,,,,0.8
20220719,75114007,,,,,,9.0
20200530,75106001,,,,,,7.3
20200117,75106001,,,,,,1.8
20210224,75114007,,,,,,2.4
20200218,75110001,,,,,,2.0
20200915,75107005,,,,,,5.3
20201010,75107005,,,,,,2.4
20211203,75116008,,7.9,,,,1.0
20210705,75110001,,,,,,3.5
20210323,75114007,,,,,,2.3
20220904,75114007,,,,,,6.3
20210729,75107005,,,,,,5.1
20220205,75110001,,,,,,1.9
20221022,75114007,,,,,,2.5
20210710,75116008,,15.9,,,,2.8
20210920,75107005,,,,,,2.0
20201202,75107005,,,,,,0.8
20201213,75114007,,,,,,0.7
20220427,75106001,,,,,,4.3
20210410,75116008,,11.2,,,,1.4
20220503,75107005,,,,,,4.9
20200406,75114007,,,,,,2.9
20210203,75110001,,,,,,1.7
20200813,75116008,,21.3,,,,4.7
20210527,75106001,,,,,,4.6
20200613,75107005,,,,,,4.8
20200531,75110001,,,,,,7.7
20200726,75114007,,,,,,6.2
20220821,75114007,,,,,,5.2
20221204,75106001,,,,,,0.6
20220522,75110001,,,,,,4.1
20210928,75106001,,,,,,2.8
20200828,75114007,,,,,,4.3
20200830,75114007,,,,,,3.3
20201024,75106001,,,,,,1.5
20220929,75114007,,,,,,1.6
20200707,75116008,,11.2,,,,5.4
20210501,75106001,,,,,,2.4
20220114,75114007,,,,,,1.0
20210712,75114007,,,,,,3.4
20200725,75106001,,,,,,6.2
20220721,75107005,,,,,,4.9
20210403,75116008,,6.6,,,,3.3
20200809,75114007,,,,,,9.0
20200131,75116008,,12.5,,,,1.4
20200703,75116008,,12.3,,,,5.0
20210209,75116008,,4.4,,,,0.5
20221012,75106001,,,,,,1.9
20210205,75116008,,10.0,,,,0.7
20200601,75107005,,,,,,6.6
20200411,75106001,,,,,,5.4
20210701,75110001,,,,,,4.3
20210713,75107005,,,,,,1.1
20220426,75110001,,,,,,3.4
20220321,75106001,,,,,,3.2
20211111,75116008,,7.1,,,,0.8
20211113,75106001,,,,,,1.2
20200222,75114007,,,,,,1.8
20210903,75107005,,,,,,4.1
20220831,75114007,,,,,,5.5
20220729,75106001,,,,,,7.4
20210502,75116008,,8.0,,,,2.4
20201105,75114007,,,,,,1.8
20210331,75110001,,,,,,4.3
20220625,75107005,,,,,,3.0
20220201,75107005,,,,,,0.1
20201115,75107005,,,,,,2.1
20200401,75106001,,,,,,3.6
20210215,75114007,,,,,,1.2
20220301,75107005,,,,,,2.0
20210531,75110001,,,,,,7.8
20220403,75107005,,,,,,2.9
20220128,75106001,,,,,,0.7
20210222,75114007,,,,,,2.7
20211120,75106001,,,,,,0.2
20200125,75114007,,,,,,0.4
20210210,75114007,,,,,,0.9
20210728,75107005,,,,,,4.9
20200320,75106001,,,,,,3.0
20210323,75106001,,,,,,2.3
20200515,75114007,,,,,,5.1
20200524,75106001,,,,,,4.7
20200625,75107005,,,,,,8.3
20201014,75110001,,,,,,1.8
20210528,75107005,,,,,,5.0
20201230,75110001,,,,,,0.8
20201225,75116008,,6.9,,,,1.0
20210829,75107005,,,,,,2.8
20220228,75116008,,5.0,,,,2.0
20210509,75106001,,,,,,6.9
20200825,75110001,,,,,,6.3
20211111,75114007,,,,,,0.8
20220224,75106001,,,,,,2.6
20210108,75110001,,,,,,0.9
20200630,75106001,,,,,,4.8
20220923,75107005,,,,,,2.9
20220514,75110001,,,,,,5.3
20221111,75107005,,,,,,1.2
20220909,75106001,,,,,,3.1
20220730,75110001,,,,,,7.2
20201102,75106001,,,,,,2.4
20220424,75114007,,,,,,4.2
20211211,75114007,,,,,,1.1
20220121,75110001,,,,,,0.9
20221202,75107005,,,,,,0.6
20210726,75114007,,,,,,4.0
20200527,75110001,,,,,,7.1
20201014,75114007,,,,,,1.8
20211010,75107005,,,,,,1.6
20220213,75110001,,,,,,2.0
20201220,75114007,,,,,,1.2
20200117,75114007,,,,,,1.8
20210816,75107005,,,,,,4.6
20210810,75110001,,,,,,4.2
20221002,75116008,,15.4,,,,2.3
20211213,75110001,,,,,,0.5
20220323,75110001,,,,,,4.2
20220814,75107005,,,,,,4.9
20200717,75106001,,,,,,4.9
20200127,75107005,,,,,,0.5
20220215,75107005,,,,,,1.1
20220611,75114007,,,,,,6.2
20220507,75107005,,,,,,4.3
20200924,75116008,,12.5,,,,2.3
20220913,75110001,,,,,,4.0
20200809,75107005,,,,,,9.0
20200711,75107005,,,,,,6.0
20210309,75114007,,,,,,2.2
20210721,75106001,,,,,,7.0
20211019,75116008,,15.3,,,,3.2
20200824,75106001,,,,,,4.4
20220513,75107005,,,,,,4.7
20221228,75114007,,,,,,0.6
20201216,75114007,,,,,,0.6
20211101,75107005,,,,,,1.5
20200106,75106001,,,,,,1.0
20220804,75114007,,,,,,6.4
20200323,75114007,,,,,,3.8
20200419,75110001,,,,,,4.3
20221128,75116008,,10.0,,,,0.8
20210131,75107005,,,,,,0.2
20201011,75110001,,,,,,2.0
20210515,75110001,,,,,,3.0
20221029,75107005,,,,,,3.1
20210826,75107005,,,,,,3.7
20220521,75106001,,,,,,5.7
20220410,75116008,,6.5,,,,2.6
20220828,75107005,,,,,,5.1
20210407,75110001,,,,,,3.0
20211231,75110001,,,,,,1.3
20220105,75106001,,,,,,1.5
20221014,75114007,,,,,,0.9
20200501,75107005,,,,,,3.9
20210730,75106001,,,,,,6.0
20200804,75106001,,,,,,5.8
20220303,75106001,,,,,,1.5
20200916,75116008,,17.0,,,,5.4
20201113,75116008,,12.7,,,,0.4
20210811,75106001,,,,,,4.8
20210817,75110001,,,,,,3.2
20221204,75114007,,,,,,0.6
20210717,75106001,,,,,,4.5
20220707,75107005,,,,,,4.2
20210420,75116008,,7.9,,,,3.2
20220301,75116008,,6.7,,,,2.0
20220331,75116008,,7.0,,,,1.7
20220716,75114007,,,,,,7.9
20200109,75107005,,,,,,0.9
20220501,75114007,,,,,,4.4
20201013,75116008,,10.7,,,,1.7
20220926,75116008,,11.6,,,,2.1
20220523,75106001,,,,,,2.4
20210920,75114007,,,,,,2.1
20220118,75110001,,,,,,0.9
20200424,75107005,,,,,,4.5
20200113,75106001,,,,,,1.0
20221014,75106001,,,,,,0.9
20220312,75107005,,,,,,1.4
20220402,75107005,,,,,,2.9
20210420,75106001,,,,,,4.1
20220726,75114007,,,,,,5.1
20211202,75110001,,,,,,1.5
20210427,75116008,,6.3,,,,4.6
20210819,75114007,,,,,,2.9
20200628,75110001,,,,,,6.5
20221211,75114007,,,,,,0.4
20200908,75110001,,,,,,4.1
20200619,75106001,,,,,,3.9
20220827,75114007,,,,,,5.6
20201028,75106001,,,,,,1.6
20210916,75116008,,14.9,,,,3.3
20200201,75114007,,,,,,1.5
20210111,75110001,,,,,,0.8
20210901,75116008,,14.6,,,,4.6
20210624,75107005,,,,,,4.3
20220723,75107005,,,,,,4.5
20221011,75107005,,,,,,2.9
20210220,75114007,,,,,,3.5
20200118,75107005,,,,,,1.1
20211209,75106001,,,,,,1.4
20220322,75106001,,,,,,4.5
20220917,75110001,,,,,,4.0
20210621,75114007,,,,,,6.0
20220629,75116008,,13.7,,,,6.0
20220626,75110001,,,,,,5.0
20210821,75110001,,,,,,4.6
